created_at,field1,field2,field3,field4,field5,field6
2021-11-17T12:19:02+07:00,727.11346,8,0,2.14844,30,72
2021-11-17T12:20:36+07:00,735.83112,8,0,2.19727,30,70
2021-11-17T12:21:37+07:00,731.46362,8.54374,0,2.29492,30,71
2021-11-17T12:24:37+07:00,788.22797,8.86845,0,2.73438,30,71
2021-11-17T12:26:20+07:00,488.02957,8.54246,0,3.125,30,71
2021-11-17T12:28:04+07:00,488.02957,8.43521,0,4.73633,30,71
2021-11-17T12:29:47+07:00,485.89975,8.43521,0,6.10352,31,70
2021-11-17T12:31:30+07:00,485.89975,8.32865,0,6.54297,31,70
2021-11-17T12:33:14+07:00,485.89975,8.11765,0.00542,0,31,70
2021-11-17T12:46:40+07:00,1040.0848,8.33613,0,3.27148,31,70
2021-11-17T12:48:23+07:00,674.53229,7.92405,0,2.97852,31,70
2021-11-17T12:50:06+07:00,728.27203,7.82271,0,2.92969,31,70
2021-11-17T13:02:37+07:00,834.11603,8.53716,0,2.83203,31,72
2021-11-17T13:04:20+07:00,526.09906,8.10209,0,4.49219,31,71
2021-11-17T13:06:05+07:00,529.25195,8.10209,0.02202,7.51953,31,70
2021-11-17T13:07:50+07:00,532.41693,7.99513,0,5.85938,31,69
2021-11-17T13:09:35+07:00,535.59387,7.88889,0,6.83594,31,68
2021-11-17T13:11:18+07:00,725.0885,8.53716,0,11.13281,32,69
2021-11-17T13:13:02+07:00,840.46478,8.75908,0,8.39844,32,69
2021-11-17T13:14:45+07:00,576.00977,8.53716,0,7.08008,32,68
2021-11-17T13:16:30+07:00,579.45239,8.53716,0.00293,6.73828,32,67
2021-11-17T13:18:14+07:00,907.8866,8.4273,0,7.12891,32,68
2021-11-17T13:19:58+07:00,576.00977,8.4273,0,5.61523,32,68
2021-11-17T13:21:41+07:00,572.58044,8.4273,0.00376,5.27344,32,69
2021-11-17T13:23:25+07:00,917.30505,8.64776,0.01289,4.3457,31,68
2021-11-17T13:25:09+07:00,854.26965,8.64776,0.00957,3.125,31,68
2021-11-17T13:26:54+07:00,634.72522,8.53716,0,2.92969,31,67
2021-11-17T13:28:37+07:00,983.3728,8.75908,0,2.97852,31,68
2021-11-17T13:30:22+07:00,630.96802,8.53716,0.01206,4.00391,31,68
2021-11-17T13:32:05+07:00,630.96802,8.53716,0,4.78516,31,68
2021-11-17T13:33:49+07:00,538.7829,8.4273,0,7.4707,31,67
2021-11-17T13:35:33+07:00,538.7829,7.99513,0,9.17969,31,67
2021-11-17T13:37:16+07:00,579.45239,7.88889,0.00127,6.10352,32,67
2021-11-17T13:39:01+07:00,579.45239,7.88889,0.00874,4.6875,32,67
2021-11-17T13:40:46+07:00,579.45239,7.78338,0.00376,3.80859,32,67
2021-11-17T13:42:30+07:00,585.45038,7.78338,0,4.73633,31,67
2021-11-17T13:44:13+07:00,585.45038,7.78338,0,5.12695,31,67
2021-11-17T13:45:57+07:00,576.00977,7.67857,0.02285,7.37305,32,68
2021-11-17T13:47:40+07:00,913.31281,7.88889,0.03115,5.37109,32,67
2021-11-17T13:49:24+07:00,588.92889,7.78338,0.04775,3.80859,31,66
2021-11-17T13:51:07+07:00,579.45239,7.78338,0.00376,2.68555,32,67
2021-11-17T13:52:52+07:00,588.92889,7.88889,0.02368,2.63672,31,66
2021-11-17T13:54:37+07:00,585.45038,7.78338,0.00708,2.73438,31,67
2021-11-17T13:56:19+07:00,913.31281,8.64114,0,3.36914,32,67
2021-11-17T14:11:33+07:00,628.22211,8.64114,0.01289,3.32031,32,67
2021-11-17T14:26:47+07:00,679.64398,8.75908,0,3.75977,32,67
2021-11-17T14:42:01+07:00,741.38666,9.36092,0,5.32227,31,67
2021-11-17T14:57:15+07:00,732.62671,9.36092,0,1.51367,31,69
2021-11-17T15:54:07+07:00,1064.0398,8.64706,0,1.2207,30,79
2021-11-17T16:09:17+07:00,1361.0782,8.75908,0,1.2207,30,80
2021-11-17T16:30:44+07:00,505.79538,8.63788,0,0.97656,29,81
2021-11-17T16:45:58+07:00,321.0871,8.63788,0,0.87891,29,81
2021-11-17T17:00:10+07:00,499.6817,8.54117,0,1.07422,29,83
2021-11-17T17:33:55+07:00,1193.6853,8.75908,0,1.26953,29,83
2021-11-17T17:49:09+07:00,588.66095,8.55555,0.01538,1.02539,29,83
2021-11-17T18:04:24+07:00,683.39996,8.96517,0.00625,1.07422,29,84
2021-11-17T18:19:38+07:00,795.69562,9.49172,0.00625,1.02539,28,85
2021-11-17T20:25:44+07:00,312.84381,8.65809,0,0.92773,28,87
2021-11-17T21:04:00+07:00,284.82321,8.66169,0,0.87891,28,86
2021-11-17T21:46:29+07:00,539.6601,8.75908,0,1.07422,29,84
2021-11-17T21:48:12+07:00,347.27356,8.24672,0.01123,1.02539,29,84
2021-11-17T21:49:58+07:00,347.27356,8.14621,0.05356,1.02539,29,84
2021-11-17T21:51:44+07:00,349.3985,8.44971,0.02451,1.02539,29,83
2021-11-17T23:07:30+07:00,585.08069,8.54985,0,2.92969,29,84
2021-11-17T23:09:14+07:00,417.55035,8.54985,0.03696,0.73242,29,84
2021-11-17T23:10:59+07:00,499.6817,8.44624,0.03032,11.18164,29,83
2021-11-17T23:16:05+07:00,455.96167,8.54746,0,3.125,29,84
2021-11-17T23:17:49+07:00,458.75171,8.54746,0.05771,2.39258,29,83
2021-11-17T23:19:33+07:00,458.75171,8.54746,0.0436,0,29,83
2021-11-17T23:21:17+07:00,383.67642,8.44267,0.03364,0,29,83
2021-11-17T23:24:44+07:00,458.75171,8.97343,0,1.51367,29,83
2021-11-17T23:26:29+07:00,381.34299,8.75908,0.01372,5.32227,29,84
2021-11-17T23:28:13+07:00,349.3985,8.54746,0.01953,0,29,83
2021-11-17T23:29:58+07:00,349.3985,8.54746,0.02949,0,29,83
2021-11-17T23:31:43+07:00,351.53192,8.54746,0.09424,0.68359,29,82
2021-11-17T23:33:28+07:00,351.53192,8.44267,0.0959,0.92773,29,82
2021-11-17T23:34:43+07:00,422.67041,8.545,0,3.51563,29,82
2021-11-17T23:36:27+07:00,351.53192,8.75908,0.09092,4.19922,29,82
2021-11-17T23:38:12+07:00,351.53192,8.65169,0.14736,4.83398,29,82
2021-11-17T23:39:57+07:00,355.24945,8.75908,0.05522,5.61523,28,82
2021-11-17T23:41:41+07:00,351.53192,8.75908,0.05522,0,29,82
2021-11-17T23:43:36+07:00,502.7326,8.86653,0,0.53711,29,82
2021-11-17T23:45:21+07:00,387.74274,8.65231,0.0876,9.42383,28,83
2021-11-17T23:48:40+07:00,383.67642,8.86653,0,1.85547,29,83
2021-11-17T23:52:02+07:00,383.67642,8.75908,0.04028,1.02539,29,83
2021-11-17T23:53:46+07:00,287.03333,9.41419,0.01953,6.25,29,83
2021-11-17T23:55:30+07:00,288.78586,9.19304,0.027,6.00586,29,82
2021-11-17T23:57:13+07:00,288.78586,9.08351,0.04111,16.50391,29,82
2021-11-18T07:54:42+07:00,1541.9858,7.90073,0.00791,15.42969,30,79
2021-11-18T07:56:33+07:00,1135.5654,8.25988,0.06104,6.00586,30,79
2021-11-18T08:14:05+07:00,2851.0327,8.75908,0,3.66211,28,85
2021-11-18T08:29:19+07:00,1799.6033,7.7097,0.0021,3.90625,28,85
2021-11-18T08:33:51+07:00,472.63025,8.86591,0,4.05273,29,82
2021-11-18T08:54:56+07:00,416.4747,8.65472,0,3.80859,29,81
2021-11-18T09:10:11+07:00,391.1662,8.75908,0,3.95508,29,82
2021-11-18T09:14:01+07:00,420.37869,8.65293,0,3.85742,28,83
2021-11-18T09:29:15+07:00,310.08112,8.97343,NAN,5.22461,29,81
2021-11-18T10:26:27+07:00,1440.3162,9.05042,NAN,3.27148,30,79
2021-11-18T10:26:53+07:00,1005.6785,8.18071,NAN,3.66211,30,79
2021-11-18T11:18:08+07:00,267.00964,8.657,NAN,5.0293,30,75
2021-11-18T11:33:22+07:00,222.2402,8.55555,NAN,5.07813,31,75
2021-11-18T11:48:36+07:00,222.2402,8.55555,NAN,5.41992,31,75
2021-11-18T12:03:50+07:00,251.20114,8.35457,NAN,4.73633,31,74
2021-11-18T12:34:43+07:00,365.91937,8.75908,NAN,4.49219,31,74
2021-11-18T12:49:57+07:00,258.83575,8.15934,NAN,4.19922,31,69
2021-11-18T13:15:58+07:00,394.09711,8.8607,NAN,3.07617,31,70
2021-11-18T13:38:51+07:00,272.28546,8.35457,NAN,2.58789,31,70
2021-11-18T13:56:48+07:00,338.14984,8.65644,NAN,3.75977,31,70
2021-11-18T14:27:03+07:00,338.14984,8.75908,NAN,3.27148,31,70
2021-11-18T16:30:18+07:00,298.12073,8.45799,NAN,1.46484,30,75
2021-11-18T16:41:49+07:00,460.15814,8.62013,NAN,0.78125,30,74
2021-11-18T16:57:03+07:00,301.72339,8.89908,NAN,0.58594,30,73
2021-11-18T17:14:21+07:00,944.34424,8.62772,NAN,0.87891,30,72
2021-11-18T17:29:35+07:00,776.85504,9.70568,NAN,0.97656,30,72
2021-11-18T17:52:16+07:00,488.9964,8.75908,NAN,1.31836,30,72
2021-11-18T18:07:30+07:00,303.52814,8.51239,NAN,0.92773,30,72
2021-11-18T18:22:45+07:00,460.83389,9.6501,0.00293,1.02539,29,73
2021-11-18T21:46:22+07:00,514.13599,8.66407,0,1.31836,28,83
2021-11-19T09:06:20+07:00,342.69608,8.66169,0,14.45313,30,79
2021-11-19T09:07:37+07:00,344.77805,8.46869,0,2.73438,30,78
2021-11-19T09:12:52+07:00,373.01645,8.75908,0.03696,3.80859,30,78
2021-11-19T09:35:28+07:00,339.30823,8.75908,0,13.18359,30,74
2021-11-19T09:43:02+07:00,337.8179,8.46722,0,13.57422,31,73
2021-11-19T09:49:34+07:00,353.75192,8.95565,0,13.33008,31,72
2021-11-19T09:54:52+07:00,349.5271,8.18361,0.027,14.84375,31,74
2021-11-19T10:26:10+07:00,396.82135,8.8542,0,3.71094,31,73
2021-11-19T10:33:18+07:00,354.48904,8.37308,0,13.13477,31,72
2021-11-19T10:38:36+07:00,366.78079,8.37308,0.00957,0.87891,31,73
2021-11-19T10:51:51+07:00,346.54462,8.4627,0,8.98438,31,69
2021-11-19T11:05:40+07:00,375.66229,8.85807,0,14.16016,31,69
2021-11-22T09:07:14+07:00,60.09661,8.50931,0,4.39453,30,72
2021-11-22T09:12:29+07:00,46.4538,4.28692,0,4.49219,30,71
2021-11-22T09:17:43+07:00,45.19638,3.47761,0,4.73633,30,71
2021-11-22T09:22:57+07:00,58.58353,3.79123,0,5.0293,30,72
2021-11-22T09:36:01+07:00,64.8064,10.90765,0,5.51758,30,72
2021-11-22T09:37:43+07:00,50.37724,8.51584,0,5.27344,30,71
2021-11-22T09:58:00+07:00,39.10122,8.89908,0,5.66406,31,70
2021-11-22T10:03:43+07:00,341.91562,8.75908,0,4.58984,31,70
2021-11-22T10:12:59+07:00,601.46832,8.39801,0,6.25,30,71
2021-11-22T10:17:12+07:00,506.75333,8.6235,0,8.1543,30,70
2021-11-22T10:22:26+07:00,468.39441,8.48894,0,5.9082,30,70
2021-11-22T10:27:40+07:00,456.08832,8.35539,0.08926,4.44336,30,70
2021-11-22T10:32:54+07:00,547.3374,9.31155,0,4.44336,30,70
2021-11-22T10:38:10+07:00,516.94336,8.89567,0,4.54102,30,71
2021-11-22T10:43:24+07:00,558.04303,8.75908,0.00791,12.45117,30,71
2021-11-22T10:48:38+07:00,500.74957,8.89567,0,14.50195,30,72
2021-11-22T10:53:53+07:00,527.2356,9.03327,0,4.00391,30,72
2021-11-22T10:59:06+07:00,540.85291,8.89567,0.02783,5.81055,30,72
2021-11-22T11:04:20+07:00,530.39026,9.31155,0,6.78711,30,71
2021-11-22T11:09:35+07:00,558.04303,8.75908,0,7.51953,30,71
2021-11-22T11:14:50+07:00,712.33771,10.46575,0.00874,5.32227,30,71
2021-11-22T11:20:04+07:00,643.45764,10.6147,0.00127,7.4707,30,72
2021-11-22T11:37:06+07:00,552.29785,9.02469,0,5.76172,31,71
2021-11-22T11:42:21+07:00,1530.4923,16.42543,0,10.74219,31,70
2021-11-22T11:51:30+07:00,370.90839,8.88197,0,7.76367,31,71
2021-11-22T11:56:44+07:00,446.99213,9.13033,0,7.95898,30,70
2021-11-22T12:01:58+07:00,421.7243,9.13033,0.00791,8.54492,31,70
2021-11-22T12:07:12+07:00,557.15088,10.69332,0.00376,6.68945,31,70
2021-11-22T12:12:27+07:00,450.31351,9.38213,0.00376,6.5918,31,71
2021-11-22T12:17:42+07:00,496.54886,10.02678,0.01704,7.56836,30,72
2021-11-22T12:22:56+07:00,517.56183,9.8961,0,7.66602,31,71
2021-11-22T12:28:10+07:00,529.45038,9.76631,0.0021,8.98438,31,71
2021-11-22T12:33:24+07:00,477.63483,9.76631,0,9.86328,31,69
2021-11-22T12:59:43+07:00,363.92645,8.98968,0,5.81055,31,70
2021-11-22T13:04:57+07:00,354.88815,7.86712,0,7.37305,31,70
2021-11-22T13:10:11+07:00,346.01395,7.75901,0,8.30078,31,70
2021-11-22T13:15:24+07:00,346.01395,7.86712,0.01289,12.10938,31,70
2021-11-22T13:20:38+07:00,343.9527,7.86712,0,4.05273,31,71
2021-11-22T13:25:52+07:00,341.34415,7.86712,0,10.00977,31,68
2021-11-22T13:31:06+07:00,548.04272,10.43855,0,5.17578,31,69
2021-11-22T13:36:20+07:00,508.90317,10.31349,0,4.93164,31,70
2021-11-22T13:41:38+07:00,663.7243,12.138,0,0.78125,31,70
2021-11-22T13:46:53+07:00,526.90253,10.56442,0,8.30078,31,68
2021-11-22T13:52:09+07:00,494.72324,10.18921,0,9.61914,31,67
2021-11-22T14:07:59+07:00,477.78372,9.94304,0,8.88672,31,65
2021-11-22T14:13:14+07:00,500.61295,10.06573,0,8.93555,31,65
2021-11-22T14:18:29+07:00,492.57462,10.18921,0,9.32617,32,66
2021-11-22T14:23:44+07:00,495.50589,10.06573,0,9.66797,32,65
2021-11-22T14:29:02+07:00,504.09753,10.06573,0,10.35156,32,66
2021-11-22T14:34:16+07:00,515.81781,10.06573,0,12.8418,32,66
2021-11-22T14:39:30+07:00,519.70801,10.18921,0.00459,15.9668,33,63
2021-11-22T14:44:43+07:00,575.67596,10.18921,0,1.66016,36,52
2021-11-22T15:13:58+07:00,425.0289,9.03781,0,6.00586,32,65
2021-11-22T15:36:15+07:00,2070.7095,9.83197,0,7.03125,32,69
2021-11-22T15:37:22+07:00,2274.9524,9.8589,0,6.98242,31,68
2021-11-22T15:40:23+07:00,378.98209,8.8591,0,6.93359,31,68
2021-11-22T15:45:37+07:00,356.41595,8.65967,0,5.95703,31,68
2021-11-22T15:50:50+07:00,265.68262,7.33146,0,5.46875,31,67
2021-11-22T15:56:05+07:00,264.11014,7.24104,0.00293,5.17578,31,68
2021-11-22T16:01:19+07:00,282.18118,7.15122,0.00376,5.17578,31,68
2021-11-22T16:06:34+07:00,270.0354,7.06197,0,5.27344,31,68
2021-11-22T16:11:48+07:00,258.28189,7.06197,0,4.58984,31,68
2021-11-22T16:17:01+07:00,270.0354,6.97331,0,5.41992,31,68
2021-11-22T16:22:15+07:00,169.90825,5.39693,0,4.78516,31,71
2021-11-22T16:27:29+07:00,190.88904,6.03587,0.00376,4.05273,31,72
2021-11-22T16:32:31+07:00,134.62018,8.62565,0,2.97852,30,73
2021-11-22T16:39:24+07:00,404.32727,9.52017,0,3.07617,31,73
2021-11-22T16:44:38+07:00,487.70343,10.17876,0.00625,3.07617,30,75
2021-11-22T16:49:53+07:00,281.04532,7.5602,0.00376,1.9043,30,76
2021-11-22T16:55:07+07:00,296.35837,7.44503,0.02534,2.09961,30,76
2021-11-22T17:00:23+07:00,310.38818,7.44503,0,2.05078,30,77
2021-11-22T17:05:38+07:00,332.22675,7.67622,0.02202,2.19727,29,76
2021-11-22T17:10:53+07:00,506.69678,10.17876,0,2.92969,29,78
2021-11-22T17:16:07+07:00,433.13297,9.52017,0.00127,2.7832,29,77
2021-11-22T17:21:21+07:00,483.99893,9.52017,0,2.68555,29,78
2021-11-22T17:26:35+07:00,393.34909,8.75908,0,1.36719,29,77
2021-11-22T17:31:49+07:00,386.14908,8.51239,0,1.41602,29,76
2021-11-22T17:37:04+07:00,415.37833,11.70719,0.00127,2.14844,29,76
2021-11-22T17:42:19+07:00,395.71939,8.39035,0.0104,2.05078,29,76
2021-11-22T17:47:32+07:00,403.03317,8.75908,0.00293,2.19727,29,77
2021-11-22T17:52:47+07:00,376.74881,8.75908,0.00293,2.19727,29,76
2021-11-22T17:58:01+07:00,374.4921,8.6353,0,2.09961,29,77
2021-11-22T18:03:15+07:00,545.48016,8.88373,0,2.09961,29,77
2021-11-22T18:08:32+07:00,321.86426,9.00926,0.00459,2.14844,29,77
2021-11-22T18:13:46+07:00,313.64706,9.00926,0,2.14844,29,77
2021-11-22T18:19:03+07:00,295.88248,9.13567,0,2.14844,29,78
2021-11-22T18:24:17+07:00,294.10257,9.00926,0.00127,2.14844,29,79
2021-11-22T18:34:15+07:00,415.33588,10.34828,0,2.29492,29,80
2021-11-22T18:36:06+07:00,386.29257,8.64114,0,2.34375,29,80
2021-11-22T18:41:20+07:00,500.61234,10.62623,0,3.02734,29,80
2021-11-22T18:46:33+07:00,417.85513,9.36092,0,2.49023,29,79
2021-11-22T18:51:47+07:00,417.85513,9.48373,0,2.53906,29,79
2021-11-22T18:57:03+07:00,530.17126,11.02213,0,2.63672,29,78
2021-11-22T19:02:16+07:00,459.27982,10.62623,0,2.7832,29,79
2021-11-22T19:07:32+07:00,451.36853,10.2379,0,2.83203,29,78
2021-11-22T19:17:53+07:00,410.99213,10.11014,0.00708,3.17383,30,80
2021-11-22T19:23:07+07:00,417.85513,9.9832,0,3.125,29,79
2021-11-22T19:28:23+07:00,433.63528,10.2379,0,2.63672,30,79
2021-11-22T19:33:37+07:00,465.18494,10.62623,0,2.73438,30,79
2021-11-22T19:38:51+07:00,476.06686,10.62623,0,2.73438,30,79
2021-11-22T19:44:06+07:00,426.04987,9.9832,0,2.53906,30,78
2021-11-22T19:54:28+07:00,377.55911,9.48373,0.00791,2.49023,30,78
2021-11-22T19:59:44+07:00,386.91635,9.73182,0,2.44141,30,78
2021-11-22T20:04:58+07:00,403.68561,9.85709,0,2.49023,30,79
2021-11-22T20:10:12+07:00,391.6636,9.73182,0.00376,2.49023,30,80
2021-11-22T20:15:29+07:00,398.20374,9.60736,0,2.49023,29,79
2021-11-22T20:20:45+07:00,403.68561,9.73182,0.00044,2.49023,30,79
2021-11-22T20:25:59+07:00,394.04828,9.73182,0,2.49023,30,79
2021-11-22T20:31:13+07:00,403.68561,9.73182,0.00542,2.49023,30,79
2021-11-22T20:36:28+07:00,403.68561,9.85709,0,2.49023,30,79
2021-11-22T20:49:41+07:00,469.55252,9.73849,0,2.24609,29,83
2021-11-22T20:53:19+07:00,444.56952,9.29086,0,3.02734,28,83
2021-11-22T20:58:35+07:00,363.68259,8.96979,0.02949,3.02734,29,82
2021-11-22T21:03:51+07:00,371.88931,8.75908,0.03447,3.17383,29,82
2021-11-22T21:09:05+07:00,415.00266,8.96979,0.03613,3.125,29,82
2021-11-22T21:14:19+07:00,286.6824,7.26225,0,2.39258,28,81
2021-11-22T21:24:44+07:00,286.55978,7.07359,0.00459,2.39258,28,85
2021-11-22T21:29:59+07:00,287.02591,7.1676,0.0187,2.44141,29,83
2021-11-22T21:35:12+07:00,281.97113,7.1676,0.01123,2.44141,29,82
2021-11-22T21:40:28+07:00,281.97113,7.35752,0.02451,2.39258,29,82
2021-11-22T21:45:44+07:00,288.77844,7.35752,0.01206,2.49023,29,82
2021-11-22T21:51:00+07:00,288.77844,7.74502,0.01621,2.44141,29,82
2021-11-22T21:53:18+07:00,275.28226,8.87255,0,0,29,82
2021-11-22T21:58:33+07:00,295.70544,8.75908,0.01206,2.09961,29,82
2021-11-22T22:03:48+07:00,295.70544,9.10174,0.05273,2.7832,29,82
2021-11-22T22:09:02+07:00,309.92477,9.4512,0.03115,2.00195,29,82
2021-11-22T22:14:17+07:00,404.28909,11.82664,0.00957,3.07617,30,81
2021-11-22T22:19:32+07:00,492.3923,13.05297,0.02036,3.36914,30,80
2021-11-22T22:24:47+07:00,479.34091,13.05297,0.02202,3.32031,30,81
2021-11-22T22:30:02+07:00,479.34091,13.33461,0.02202,3.27148,30,81
2021-11-22T22:35:19+07:00,254.77176,9.4512,0.1731,2.19727,30,81
2021-11-22T22:40:34+07:00,280.7157,10.04893,0.02866,2.29492,30,81
2021-11-22T22:45:51+07:00,292.59943,10.17079,0.03696,2.34375,30,82
2021-11-22T22:51:06+07:00,313.7084,10.17079,0.0187,2.34375,29,80
2021-11-22T22:56:20+07:00,285.74518,10.41685,0,2.24609,30,82
2021-11-23T08:03:38+07:00,539.30139,10.1508,0,6.10352,29,76
2021-11-23T08:08:52+07:00,239.59415,4.94458,0,4.54102,29,76
2021-11-23T08:14:05+07:00,248.23909,4.147,0.01206,4.6875,29,77
2021-11-23T08:19:19+07:00,230.77783,3.59837,0,5.0293,28,77
2021-11-23T08:24:33+07:00,248.23909,3.46763,0,4.78516,29,77
2021-11-23T08:29:47+07:00,344.48724,4.00594,0,5.07813,28,77
2021-11-23T08:35:01+07:00,228.38893,3.38188,0.00625,4.58984,29,77
2021-11-23T08:40:15+07:00,256.45743,3.42462,0,4.63867,29,75
2021-11-23T08:45:29+07:00,232.53358,3.42462,0,4.88281,29,74
2021-11-23T08:50:43+07:00,220.5938,3.42462,0,4.73633,30,74
2021-11-23T08:55:58+07:00,206.84233,3.25533,0.00708,4.93164,30,74
2021-11-23T09:10:20+07:00,294.03232,9.1587,0,5.0293,30,74
2021-11-23T09:16:43+07:00,398.25037,8.75908,0,5.22461,30,73
2021-11-23T09:21:57+07:00,483.22504,9.53963,0.00957,6.10352,30,71
2021-11-23T09:27:11+07:00,519.39221,10.83808,0.0021,6.88477,30,72
2021-11-23T09:32:25+07:00,619.7356,11.08381,0.00127,6.49414,30,71
2021-11-23T09:37:39+07:00,931.8988,14.41695,0,8.00781,30,71
2021-11-23T09:42:53+07:00,691.86987,13.02438,0.00293,7.66602,30,71
2021-11-23T09:48:09+07:00,739.01337,14.27402,0,7.61719,30,69
2021-11-23T09:53:23+07:00,1220.348,16.19733,0,8.30078,30,70
2021-11-23T09:58:37+07:00,921.67322,15.4407,0.00459,8.49609,30,70
2021-11-23T10:03:50+07:00,980.25275,16.04429,0.03862,8.69141,30,71
2021-11-23T10:09:05+07:00,1002.7518,16.50602,0.00708,8.25195,30,70
2021-11-23T10:14:19+07:00,721.5788,15.14401,0,8.05664,30,70
2021-11-23T10:19:33+07:00,943.0481,17.13388,0,8.39844,30,69
2021-11-23T10:24:48+07:00,860.58234,16.66167,0.01704,10.88867,30,70
2021-11-23T10:30:02+07:00,837.12634,15.89211,0,0.92773,31,70
2021-11-23T10:35:15+07:00,831.24609,15.59032,0,5.9082,30,70
2021-11-23T10:40:29+07:00,244.58661,6.24955,0,2.63672,30,70
2021-11-23T10:45:43+07:00,217.42821,5.70977,0,1.51367,31,68
2021-11-23T10:50:57+07:00,217.42821,5.53508,0,1.46484,31,68
2021-11-23T10:56:11+07:00,203.23381,5.36299,0,1.46484,31,67
2021-11-23T11:01:26+07:00,183.84546,5.02656,0,1.46484,31,67
2021-11-23T11:06:40+07:00,204.44127,5.36299,0,1.46484,31,66
2021-11-23T11:11:53+07:00,172.24017,5.27792,0.00127,1.46484,31,65
2021-11-23T11:17:07+07:00,166.09955,5.27792,0.00293,1.46484,32,65
2021-11-23T11:22:20+07:00,165.11697,5.27792,0,1.46484,32,66
2021-11-23T11:27:34+07:00,165.11697,5.27792,0,2.05078,32,66
2021-11-23T11:32:48+07:00,178.43845,5.19349,0,5.17578,32,66
2021-11-23T11:38:04+07:00,407.56985,8.62013,0,3.95508,31,65
2021-11-23T11:43:17+07:00,447.89661,8.62013,0,1.5625,31,66
2021-11-23T11:48:32+07:00,484.88977,8.62013,0,1.12305,31,65
2021-11-23T11:53:45+07:00,530.45782,8.62013,0,0.53711,31,66
2021-11-23T11:58:59+07:00,436.92081,8.75908,0.00044,5.95703,31,66
2021-11-23T12:04:13+07:00,572.99298,10.50954,0,2.19727,32,67
2021-11-23T12:09:26+07:00,576.4101,10.50954,0.01538,2.29492,32,66
2021-11-23T12:14:40+07:00,576.4101,10.66241,0.0021,2.88086,32,66
2021-11-23T12:19:54+07:00,599.86414,10.81636,0.00127,2.58789,32,67
2021-11-23T12:25:08+07:00,656.38696,10.9714,0.02036,2.7832,32,67
2021-11-23T12:30:22+07:00,663.18146,11.12754,0.00542,2.68555,31,67
2021-11-23T12:35:36+07:00,671.07721,10.9714,0.01455,2.68555,31,65
2021-11-23T12:40:50+07:00,667.12195,10.9714,0.00542,2.09961,31,66
2021-11-23T12:46:03+07:00,686.08258,10.9714,0.01289,2.39258,32,67
2021-11-23T12:51:18+07:00,705.48108,10.9714,0.0021,2.39258,32,66
2021-11-23T12:56:32+07:00,773.82526,11.12754,0.00044,2.09961,32,65
2021-11-23T13:01:46+07:00,694.28137,11.60255,0.00376,2.39258,32,65
2021-11-23T13:06:59+07:00,992.44208,11.76308,0.0021,2.39258,32,65
2021-11-23T13:12:13+07:00,815.79486,11.92473,0,9.375,31,65
2021-11-23T13:17:27+07:00,760.69617,12.08748,0,4.58984,31,66
2021-11-23T13:22:40+07:00,619.99542,12.08748,0,7.03125,31,67
2021-11-23T13:27:54+07:00,652.40002,12.25135,0.01206,0,31,66
2021-11-23T13:33:09+07:00,740.06445,12.41634,0.00459,1.31836,31,67
2021-11-23T13:38:23+07:00,793.95526,12.41634,0,2.58789,31,66
2021-11-23T13:43:37+07:00,682.08868,12.25135,0.00542,3.02734,31,66
2021-11-23T13:48:51+07:00,682.08868,11.92473,0,2.92969,31,66
2021-11-23T13:54:05+07:00,682.08868,12.25135,0,4.00391,31,66
2021-11-23T13:59:19+07:00,671.07721,12.41634,0,2.88086,31,65
2021-11-23T14:04:33+07:00,652.40002,12.41634,0,13.08594,31,66
2021-11-23T14:09:47+07:00,667.12195,12.58244,0.00127,15.13672,31,66
2021-11-23T14:15:02+07:00,652.40002,12.74967,0,2.44141,31,66
2021-11-23T14:20:16+07:00,697.30316,12.74967,0,2.19727,31,66
2021-11-23T14:25:29+07:00,682.08868,12.74967,0,2.68555,31,66
2021-11-23T14:30:43+07:00,697.30316,13.42986,0,2.53906,31,66
2021-11-23T14:35:57+07:00,667.12195,12.91802,0,2.68555,31,66
2021-11-23T15:15:17+07:00,760.2085,8.75908,0,2.83203,28,82
2021-11-23T15:20:31+07:00,866.67517,8.9722,0,3.75977,28,81
2021-11-23T15:28:02+07:00,483.74307,9.0675,0,2.7832,28,82
2021-11-23T15:33:16+07:00,480.81851,8.25773,0,3.07617,28,83
2021-11-23T15:38:29+07:00,468.98917,8.15934,0.00625,3.17383,27,82
2021-11-23T15:54:25+07:00,428.51041,8.54746,0,2.97852,27,83
2021-11-23T15:59:39+07:00,475.95297,8.97343,0,3.07617,27,83
2021-11-23T16:04:53+07:00,461.29419,9.08163,0.01455,3.02734,28,83
2021-11-23T16:10:07+07:00,475.95297,9.3001,0,3.17383,27,83
2021-11-23T16:15:20+07:00,451.758,9.41037,0.00542,3.41797,28,83
2021-11-23T16:20:34+07:00,579.9903,11.02815,0.02202,3.56445,28,82
2021-11-23T16:47:56+07:00,262.15805,10.00719,0,3.22266,28,80
2021-11-23T16:49:23+07:00,214.80667,8.56291,0,3.22266,28,80
2021-11-23T16:54:36+07:00,231.76201,8.6607,0.02202,3.27148,28,80
2021-11-23T16:59:50+07:00,242.12688,8.56291,0.01289,2.68555,28,81
2021-11-23T17:05:04+07:00,242.12688,8.46573,0.02783,2.73438,28,81
2021-11-23T17:10:18+07:00,217.707,8.36915,0.03032,2.68555,28,82
